"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z320","2020-03-17 07:00:00","646.000","254.000","0.500","10.900","1.000","948.600","","0.000","-99.000","-99.000","-99.000","11.200","","8.700",""
"C0R600","2020-03-17 07:00:00","766.000","319.000","0.800","16.000","0.790","933.000","","0.000","-99.000","-99.000","-99.000","16.300","","15.300",""
"C0C650","2020-03-17 07:00:00","208.000","0.000","0.000","15.500","0.810","995.800","","0.000","-99.000","-99.000","-99.000","16.100","","15.000",""
"C0F9I0","2020-03-17 07:00:00","194.000","209.000","0.400","17.700","0.780","996.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.400",""
"C0T820","2020-03-17 07:00:00","550.000","0.000","0.200","10.900","0.920","963.500","","0.000","-99.000","-99.000","-99.000","11.200","","10.500",""
"C0S890","2020-03-17 07:00:00","238.000","25.000","0.500","13.100","0.950","998.600","","0.000","-99.000","-99.000","-99.000","15.100","","11.500",""
"C0G840","2020-03-17 07:00:00","32.000","0.000","0.000","18.000","0.820","1015.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.400",""
"C0V710","2020-03-17 07:00:00","34.000","123.000","1.300","20.000","0.730","1015.900","","0.000","-99.000","-99.000","-99.000","21.800","","19.600",""
"C0X140","2020-03-17 07:00:00","17.000","128.000","0.300","19.300","0.780","1017.900","","0.000","-99.000","-99.000","-99.000","20.000","","17.600",""
"C0C680","2020-03-17 07:00:00","228.000","44.000","1.300","16.600","0.620","992.100","","0.000","-99.000","-99.000","-99.000","17.200","","15.900",""
"C0D360","2020-03-17 07:00:00","523.000","0.000","0.000","14.000","0.920","958.500","","0.000","-99.000","-99.000","-99.000","14.900","","13.300",""
"C0C710","2020-03-17 07:00:00","143.000","135.000","0.600","14.700","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","15.100","","14.000",""
"C0Z190","2020-03-17 07:00:00","62.000","307.000","3.900","17.900","0.600","1014.800","","0.000","-99.000","-99.000","-99.000","17.900","","17.000",""
"C0Z020","2020-03-17 07:00:00","211.000","116.000","0.500","11.800","0.990","998.100","","0.000","-99.000","-99.000","-99.000","14.500","","11.300",""
"C0I380","2020-03-17 07:00:00","258.000","0.000","0.000","17.500","0.820","989.600","","0.000","-99.000","-99.000","-99.000","18.100","","16.700",""
"C0D560","2020-03-17 07:00:00","147.000","179.000","0.600","18.000","0.730","1003.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.100",""
"C0Z220","2020-03-17 07:00:00","589.000","257.000","2.200","12.000","0.880","955.700","","0.000","-99.000","-99.000","-99.000","12.100","","11.100",""
"C0R220","2020-03-17 07:00:00","23.000","0.000","0.200","18.100","1.000","1018.100","","0.000","-99.000","-99.000","-99.000","19.500","","17.200",""
"C0A870","2020-03-17 07:00:00","685.000","165.000","3.000","14.600","0.750","940.100","","0.000","-99.000","-99.000","-99.000","14.600","","12.800",""
"C0V670","2020-03-17 07:00:00","20.000","0.000","0.100","20.700","0.650","1017.600","","0.000","-99.000","-99.000","-99.000","21.600","","19.400",""
"C0G770","2020-03-17 07:00:00","15.000","0.000","0.000","19.400","0.710","1018.200","","0.000","-99.000","-99.000","-99.000","19.800","","19.000",""
"C0C540","2020-03-17 07:00:00","46.000","185.000","0.600","17.600","0.680","1014.800","","0.000","-99.000","-99.000","-99.000","18.300","","16.900",""
"C0F9O0","2020-03-17 07:00:00","175.000","0.000","0.200","19.000","0.710","999.400","","0.000","-99.000","-99.000","-99.000","19.100","","18.000",""
"C0Z230","2020-03-17 07:00:00","31.000","297.000","5.500","16.500","0.620","1019.400","","0.000","11.300","312.000","","16.500","","15.800",""
"C0U900","2020-03-17 07:00:00","63.000","119.000","2.500","16.000","0.720","1015.700","","0.000","-99.000","-99.000","-99.000","16.200","","15.100",""
"C0X200","2020-03-17 07:00:00","61.000","0.000","0.000","15.900","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","16.700","","14.500",""
"C0G640","2020-03-17 07:00:00","17.000","0.000","0.000","17.400","0.880","1020.500","","0.000","-99.000","-99.000","-99.000","18.000","","16.500",""
"C0Z080","2020-03-17 07:00:00","298.000","191.000","1.000","12.600","0.980","988.000","","0.000","-99.000","-99.000","-99.000","13.100","","12.100",""
"C0U770","2020-03-17 07:00:00","5.000","340.000","4.300","16.200","0.730","1022.200","","0.000","-99.000","-99.000","-99.000","16.600","","14.800",""
"C0Z210","2020-03-17 07:00:00","126.000","174.000","0.800","12.200","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","13.800","","11.700",""
"C0V690","2020-03-17 07:00:00","30.000","56.000","1.300","20.500","0.690","1017.200","","0.000","-99.000","-99.000","-99.000","21.500","","19.900",""
"C0M690","2020-03-17 07:00:00","33.000","138.000","0.400","18.100","0.800","1015.400","","0.000","-99.000","-99.000","-99.000","18.700","","15.900",""
"C0R440","2020-03-17 07:00:00","1654.000","42.000","3.300","10.700","0.590","838.300","","0.000","-99.000","-99.000","-99.000","11.100","","7.600",""
"C0C490","2020-03-17 07:00:00","157.000","0.000","0.000","17.200","0.660","1001.800","","0.000","-99.000","-99.000","-99.000","18.200","","17.000",""
"C0X160","2020-03-17 07:00:00","26.000","0.000","0.000","19.000","0.850","1016.400","","0.000","-99.000","-99.000","-99.000","20.400","","18.100",""
"C0S760","2020-03-17 07:00:00","1621.000","171.000","1.200","6.600","1.000","843.700","","0.000","-99.000","-99.000","-99.000","6.600","","5.700",""
"C0O830","2020-03-17 07:00:00","127.000","116.000","1.300","17.200","0.990","1005.700","","0.000","-99.000","-99.000","-99.000","17.500","","15.400",""
"C0A9A0","2020-03-17 07:00:00","24.000","0.000","0.000","18.300","0.640","1017.600","","0.000","-99.000","-99.000","-99.000","19.600","","17.300",""
"C0AD50","2020-03-17 07:00:00","84.000","0.000","0.000","16.900","0.910","1010.700","","0.000","-99.000","-99.000","-99.000","17.900","","16.200",""
"C0G620","2020-03-17 07:00:00","110.000","186.000","0.800","17.000","0.860","1006.600","","0.000","-99.000","-99.000","-99.000","17.500","","15.800",""
"C0V310","2020-03-17 07:00:00","46.000","338.000","0.400","17.600","0.900","1014.200","","0.000","-99.000","-99.000","-99.000","19.100","","16.900",""
"C0X110","2020-03-17 07:00:00","20.000","130.000","0.600","19.900","0.700","1018.100","","0.000","-99.000","-99.000","-99.000","21.200","","19.100",""
"C0S980","2020-03-17 07:00:00","901.000","297.000","0.500","12.500","0.900","920.600","","0.000","-99.000","-99.000","-99.000","12.500","","10.700",""
"C0R320","2020-03-17 07:00:00","7.000","76.000","5.400","18.300","0.720","1020.500","","0.000","-99.000","-99.000","-99.000","19.400","","17.500",""
"C0O860","2020-03-17 07:00:00","38.000","106.000","0.400","17.600","0.990","1015.000","","0.000","-99.000","-99.000","-99.000","18.100","","16.200",""
"C0U950","2020-03-17 07:00:00","1012.000","145.000","8.400","10.400","0.890","908.200","","0.000","-99.000","-99.000","-99.000","10.400","","9.700",""
"C0R260","2020-03-17 07:00:00","76.000","85.000","1.400","19.000","0.600","1011.500","","0.000","-99.000","-99.000","-99.000","20.300","","17.800",""
"C0G880","2020-03-17 07:00:00","92.000","100.000","1.300","18.000","0.790","1009.200","","0.000","-99.000","-99.000","-99.000","18.600","","17.300",""
"C0R520","2020-03-17 07:00:00","18.000","0.000","0.000","18.600","0.840","1018.600","","0.000","-99.000","-99.000","-99.000","20.300","","18.000",""
"C0O810","2020-03-17 07:00:00","161.000","320.000","0.800","17.600","0.990","1001.900","","0.000","-99.000","-99.000","-99.000","17.600","","15.900",""
"C0E790","2020-03-17 07:00:00","344.000","144.000","1.000","16.500","1.000","979.700","","0.000","-99.000","-99.000","-99.000","17.000","","16.000",""
"C0F9Y0","2020-03-17 07:00:00","3313.000","314.000","3.900","3.000","1.000","687.800","","0.000","12.600","341.000","","3.900","","2.800",""
"C0S930","2020-03-17 07:00:00","248.000","102.000","0.500","13.800","0.930","994.800","","0.000","-99.000","-99.000","-99.000","15.400","","13.500",""
"C0M770","2020-03-17 07:00:00","164.000","137.000","0.400","18.900","0.730","1000.500","","0.000","-99.000","-99.000","-99.000","18.900","","17.700",""
"C0R470","2020-03-17 07:00:00","103.000","81.000","0.600","18.600","0.830","1009.000","","0.000","-99.000","-99.000","-99.000","20.300","","17.500",""
"C0W120","2020-03-17 07:00:00","58.000","-99.000","-99.000","20.200","0.720","1013.800","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0V350","2020-03-17 07:00:00","36.000","0.000","0.000","16.500","0.940","1017.400","","0.000","-99.000","-99.000","-99.000","16.900","","15.500",""
"CM0160","2020-03-17 07:00:00","159.000","92.000","0.400","17.000","0.780","1003.300","","0.000","-99.000","-99.000","-99.000","17.300","","16.200",""
"C0V500","2020-03-17 07:00:00","6.000","89.000","0.700","20.200","0.720","1017.900","","0.000","-99.000","-99.000","-99.000","21.300","","20.000",""
"C0SA30","2020-03-17 07:00:00","92.000","287.000","2.400","18.800","0.560","1012.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.100",""
"C0U710","2020-03-17 07:00:00","1942.000","253.000","0.600","7.900","0.840","811.300","","0.000","-99.000","-99.000","-99.000","8.700","","6.000",""
"C0Z100","2020-03-17 07:00:00","36.000","229.000","0.900","14.300","0.940","1020.100","","0.000","-99.000","-99.000","-99.000","14.300","","11.900",""
"C0Z170","2020-03-17 07:00:00","199.000","0.000","0.000","13.600","0.980","1002.000","","0.000","-99.000","-99.000","-99.000","15.200","","12.700",""
"C0K430","2020-03-17 07:00:00","30.000","0.000","0.000","17.800","0.880","1017.600","","0.000","-99.000","-99.000","-99.000","19.100","","17.800",""
"C0S960","2020-03-17 07:00:00","32.000","297.000","4.600","18.000","0.670","1018.400","","0.000","-99.000","-99.000","-99.000","18.800","","17.200",""
"C0T9M0","2020-03-17 07:00:00","92.000","303.000","3.100","16.200","0.740","1013.700","","0.000","-99.000","-99.000","-99.000","16.200","","15.000",""
"C0AI00","2020-03-17 07:00:00","188.000","66.000","0.400","16.600","0.750","999.300","","0.000","-99.000","-99.000","-99.000","17.600","","16.100",""
"C0AC40","2020-03-17 07:00:00","1079.000","248.000","5.900","11.500","0.720","898.000","","0.000","-99.000","-99.000","-99.000","11.600","","10.000",""
"C0F9M0","2020-03-17 07:00:00","230.000","62.000","0.400","17.800","0.680","993.200","","0.000","-99.000","-99.000","-99.000","18.400","","17.300",""
"C0A930","2020-03-17 07:00:00","216.000","170.000","1.200","17.900","0.630","993.600","","0.000","-99.000","-99.000","-99.000","17.900","","15.200",""
"C0A640","2020-03-17 07:00:00","241.000","0.000","0.100","16.600","0.630","994.500","","0.000","-99.000","-99.000","-99.000","17.300","","14.300",""
"C0I420","2020-03-17 07:00:00","305.000","280.000","0.400","15.700","0.880","985.300","","0.000","-99.000","-99.000","-99.000","15.900","","14.500",""
"C0R170","2020-03-17 07:00:00","26.000","179.000","0.500","17.300","1.000","1017.700","","0.000","-99.000","-99.000","-99.000","17.900","","16.200",""
"C0M530","2020-03-17 07:00:00","1385.000","63.000","0.500","10.900","0.840","872.900","","0.000","-99.000","-99.000","-99.000","11.000","","9.300",""
"C0H960","2020-03-17 07:00:00","120.000","187.000","1.800","17.900","0.780","1004.700","","0.000","-99.000","-99.000","-99.000","19.000","","17.500",""
"C0V620","2020-03-17 07:00:00","18.000","90.000","0.800","18.800","0.830","1018.100","","0.000","-99.000","-99.000","-99.000","20.000","","17.600",""
"C0X280","2020-03-17 07:00:00","22.000","0.000","0.000","18.500","0.770","1017.700","","0.000","-99.000","-99.000","-99.000","19.700","","18.000",""
"C0AH40","2020-03-17 07:00:00","426.000","322.000","1.000","15.500","0.770","969.200","","0.500","-99.000","-99.000","-99.000","17.000","","14.300",""
"C0T9A0","2020-03-17 07:00:00","498.000","0.000","0.200","14.100","0.690","965.400","","0.000","-99.000","-99.000","-99.000","14.300","","12.500",""
"C0K390","2020-03-17 07:00:00","31.000","0.000","0.000","18.600","0.770","1016.500","","0.000","-99.000","-99.000","-99.000","19.600","","17.600",""
"C0I540","2020-03-17 07:00:00","3344.000","-99.000","-99.000","2.400","1.000","683.500","","-99.000","-99.000","-99.000","-99.000","3.100","","0.800",""
"C0G890","2020-03-17 07:00:00","24.000","0.000","0.000","19.100","0.760","1017.000","","0.000","-99.000","-99.000","-99.000","19.700","","18.800",""
"C0G720","2020-03-17 07:00:00","50.000","126.000","1.200","18.100","0.780","1013.900","","0.000","-99.000","-99.000","-99.000","18.600","","17.400",""
"C0UA40","2020-03-17 07:00:00","1121.000","195.000","1.000","11.000","0.830","895.200","","0.000","-99.000","-99.000","-99.000","11.100","","8.900",""
"C0V400","2020-03-17 07:00:00","56.000","117.000","2.100","16.800","0.920","1013.200","","0.000","-99.000","-99.000","-99.000","19.200","","16.700",""
"C0X130","2020-03-17 07:00:00","27.000","155.000","0.900","18.500","0.830","1016.400","","0.000","-99.000","-99.000","-99.000","19.300","","17.600",""
"C0A520","2020-03-17 07:00:00","48.000","0.000","0.200","17.000","0.730","1014.700","","0.000","-99.000","-99.000","-99.000","19.000","","16.500",""
"C0U870","2020-03-17 07:00:00","474.000","0.000","0.000","14.900","0.600","967.900","","0.000","-99.000","-99.000","-99.000","14.900","","13.900",""
"C0S690","2020-03-17 07:00:00","522.000","23.000","0.600","15.600","0.780","962.400","","0.000","-99.000","-99.000","-99.000","15.600","","13.900",""
"C0R150","2020-03-17 07:00:00","105.000","95.000","1.200","18.900","0.680","1006.900","","0.000","-99.000","-99.000","-99.000","20.300","","17.800",""
"C0K560","2020-03-17 07:00:00","117.000","0.000","0.000","18.000","0.780","1007.100","","0.000","-99.000","-99.000","-99.000","18.200","","15.900",""
"C0X100","2020-03-17 07:00:00","10.000","90.000","0.700","20.500","0.570","1017.000","","0.000","-99.000","-99.000","-99.000","21.400","","20.100",""
"C0K460","2020-03-17 07:00:00","60.000","0.000","0.200","18.900","0.720","1012.100","","0.000","-99.000","-99.000","-99.000","20.100","","17.600",""
"C0M740","2020-03-17 07:00:00","15.000","0.000","0.000","18.600","0.820","1017.600","","0.000","-99.000","-99.000","-99.000","19.200","","17.500",""
"C0SA10","2020-03-17 07:00:00","411.000","324.000","1.900","15.200","0.750","975.300","","0.000","-99.000","-99.000","-99.000","15.200","","13.800",""
"C0C660","2020-03-17 07:00:00","176.000","228.000","0.300","17.600","0.730","1000.000","","0.000","-99.000","-99.000","-99.000","18.700","","17.300",""
"C0R620","2020-03-17 07:00:00","34.000","36.000","2.300","20.400","0.700","1018.200","","0.000","-99.000","-99.000","-99.000","21.000","","19.700",""
"C0R700","2020-03-17 07:00:00","19.000","75.000","3.300","20.400","0.570","1019.100","","0.000","9.900","77.000","","20.400","","19.900",""
"C0F0B0","2020-03-17 07:00:00","311.000","21.000","1.100","15.600","0.930","984.100","","0.000","-99.000","-99.000","-99.000","16.300","","15.200",""
"C0O970","2020-03-17 07:00:00","71.000","96.000","1.700","16.900","0.910","1011.900","","0.000","-99.000","-99.000","-99.000","16.900","","14.500",""
"C0F9P0","2020-03-17 07:00:00","26.000","0.000","0.000","19.700","0.700","1017.700","","0.000","-99.000","-99.000","-99.000","20.200","","19.000",""
"C0R560","2020-03-17 07:00:00","22.000","51.000","0.600","17.900","0.870","1018.400","","0.000","-99.000","-99.000","-99.000","20.300","","17.300",""
"C0X220","2020-03-17 07:00:00","26.000","141.000","0.500","18.900","0.750","1016.900","","0.000","-99.000","-99.000","-99.000","19.500","","17.800",""
"C0M680","2020-03-17 07:00:00","37.000","155.000","0.800","18.500","0.810","1017.400","","0.000","-99.000","-99.000","-99.000","19.200","","17.400",""
"C0S710","2020-03-17 07:00:00","382.000","9.000","1.100","13.400","0.860","979.700","","0.000","-99.000","-99.000","-99.000","14.800","","13.000",""
"C0F9T0","2020-03-17 07:00:00","111.000","303.000","0.900","18.700","0.750","1006.300","","0.000","-99.000","-99.000","-99.000","19.300","","18.200",""
"C0F9N0","2020-03-17 07:00:00","75.000","112.000","1.300","19.100","0.710","1011.100","","0.000","-99.000","-99.000","-99.000","19.500","","18.700",""
"C0G740","2020-03-17 07:00:00","24.000","-99.000","-99.000","18.200","0.800","1017.700","","0.000","-99.000","-99.000","-99.000","19.400","","17.600",""
"C0UA70","2020-03-17 07:00:00","547.000","179.000","3.000","14.300","0.790","958.800","","0.000","-99.000","-99.000","-99.000","14.300","","13.400",""
"C0AC60","2020-03-17 07:00:00","55.000","0.000","0.000","17.000","0.710","1013.700","","0.000","-99.000","-99.000","-99.000","17.400","","16.000",""
"C0Z160","2020-03-17 07:00:00","124.000","186.000","1.100","13.200","0.940","1011.600","","0.000","-99.000","-99.000","-99.000","14.200","","12.800",""
"C0R540","2020-03-17 07:00:00","17.000","109.000","1.900","19.800","0.600","1018.300","","0.000","-99.000","-99.000","-99.000","20.900","","18.700",""
"C0V440","2020-03-17 07:00:00","27.000","0.000","0.000","18.100","0.750","1016.700","","0.000","-99.000","-99.000","-99.000","19.300","","16.300",""
"C0K480","2020-03-17 07:00:00","56.000","110.000","0.400","18.500","0.800","1013.200","","0.000","-99.000","-99.000","-99.000","18.500","","17.300",""
"C0S770","2020-03-17 07:00:00","375.000","321.000","0.800","15.900","0.810","978.800","","0.000","-99.000","-99.000","-99.000","15.900","","12.900",""
